Lot_Frontage,Lot_Area,Year_Built,Year_Remod_Add,Mas_Vnr_Area,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Cars,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Misc_Val,Mo_Sold,Year_Sold,Log_Sale_Price,Longitude,Latitude
2.4881674575858743,2.7439123637883367,-0.37547292400754884,-1.1632895658421876,0.0610356282598638,-0.9749714474070166,-0.2938680783741035,-0.26862519669361046,0.06518470149597569,1.2667871070744408,-0.7830516528143479,-0.10098769815734342,0.30921228130264766,1.0841905847105,-0.24917771060176713,-1.024617995299423,-0.7550738079750579,0.17606416021312354,-0.20725606808296695,0.35410629021782464,2.161811045261928,0.3071569010567325,0.25717904842128086,0.9199642766231123,0.2143720214408794,-0.35877676379236373,-0.10311671503352468,-0.28530572419622374,-0.06302029180777734,-0.08940701730967816,-0.4479809721475615,1.6782125376773886,12.2783933071098,0.9005169272633299,1.0620689630317959
0.6672415389777091,0.18706533436816952,-0.3424100019860873,-1.1153515842678412,-0.5659427655846517,0.8160419324691957,0.557487137866287,-0.6576677817475192,-0.3838274537369884,-0.6725282192016455,-0.7830516528143479,-0.10098769815734342,-1.19422320486778,-0.8214353380260118,-0.24917771060176713,-1.024617995299423,-0.7550738079750579,-1.0320575948792698,-0.20725606808296695,-0.9173783057849044,-0.924985427748525,-1.0066675078428675,1.1958966116717038,0.3659983477508333,-0.7043724382979594,-0.35877676379236373,-0.10311671503352468,1.85421337803882,-0.06302029180777734,-0.08940701730967816,-0.07958797512472818,1.6782125376773886,11.56171562913966,0.9004391049523173,1.0066101901407443
0.6970927835450561,0.5227244763582599,-0.44159876805047193,-1.2591655289908803,0.038643542765416816,-1.4227247923760695,-0.2938680783741035,-0.34825379597365025,0.6298515027737942,0.43237117063722985,-0.7830516528143479,-0.10098769815734342,-0.33766061866804953,-0.8214353380260118,-0.24917771060176713,-1.024617995299423,1.2344641932541862,0.17606416021312354,-0.20725606808296695,-0.2816360077835399,-0.924985427748525,-1.0066675078428675,-0.746598147925706,2.368189490674927,-0.17090791328831104,-0.35877676379236373,-0.10311671503352468,-0.28530572419622374,-0.06302029180777734,21.981972987994695,-0.07958797512472818,1.6782125376773886,12.05524975579559,0.9147856480235478,0.9873272671473664
1.0553077183532198,0.1284360248787851,-0.11096954783585639,-0.7797857132474164,-0.5659427655846517,-1.4227247923760695,-0.2938680783741035,1.105536916596219,2.400955003970486,2.4252728414551554,-0.7830516528143479,-0.10098769815734342,1.2073171638307716,1.0841905847105,-0.24917771060176713,0.7838944903796791,1.2344641932541862,0.17606416021312354,-0.20725606808296695,0.9898485882191892,2.161811045261928,0.3071569010567325,0.22929634852275346,-0.7419335099937248,-0.7043724382979594,-0.35877676379236373,-0.10311671503352468,-0.28530572419622374,-0.06302029180777734,-0.08940701730967816,-0.8163739691703948,1.6782125376773886,12.404923504275338,0.9952266800045737,0.9105214837314395
0.4881340715736273,0.4672677485512015,0.8478551907865287,0.658353733982975,-0.5659427655846517,-0.5272181024379635,-0.2938680783741035,-0.9602564590116703,-0.2795114984808452,-0.5908728370426525,0.8532859094919354,-0.10098769815734342,0.25580075745185615,-0.8214353380260118,-0.24917771060176713,0.7838944903796791,1.2344641932541862,0.17606416021312354,-0.20725606808296695,-0.2816360077835399,0.6184128087567018,0.3071569010567325,0.0434116825325707,0.9357918745908916,-0.20054483134440262,-0.35877676379236373,-0.10311671503352468,-0.28530572419622374,-0.06302029180777734,-0.08940701730967816,-1.1847669661932283,1.6782125376773886,12.154252896800378,0.1542398739238241,1.4349083529667939
0.6075390498430152,-0.021563637061588013,0.8809181128079903,0.658353733982975,-0.45398233811241684,-0.5272181024379635,-0.2938680783741035,-0.5348122285726006,-0.28404697479632973,-0.5959762984275896,0.7995972305574924,-0.10098769815734342,0.20634564277519732,-0.8214353380260118,-0.24917771060176713,0.7838944903796791,1.2344641932541862,0.17606416021312354,-0.20725606808296695,0.35410629021782464,0.6184128087567018,0.3071569010567325,-0.012353717264484119,2.107034124206567,-0.17090791328831104,-0.35877676379236373,-0.10311671503352468,-0.28530572419622374,-0.06302029180777734,-0.08940701730967816,-0.07958797512472818,1.6782125376773886,12.183315658407558,0.15455116316842757,1.428390181813945
-0.4969569991488228,-0.6634403630297836,0.980106878872375,0.8021676787060141,-0.5659427655846517,-0.5272181024379635,-0.2938680783741035,0.3706787003832804,0.6502611461934743,0.4553367468694467,-0.7830516528143479,-0.10098769815734342,-0.31985677738445234,1.0841905847105,-0.24917771060176713,0.7838944903796791,-0.7550738079750579,-1.0320575948792698,-0.20725606808296695,-0.2816360077835399,-0.924985427748525,0.3071569010567325,0.5081233475080276,-0.7419335099937248,-0.7043724382979594,2.291714248977219,-0.10311671503352468,-0.28530572419622374,-0.06302029180777734,-0.08940701730967816,-0.8163739691703948,1.6782125376773886,12.271392111650817,0.35428212488663013,1.5478356681875924
-0.43725451001412885,-0.6526535853098753,0.682540580679221,0.3707258445368967,-0.5659427655846517,-1.4227247923760695,-0.2938680783741035,1.041834037172187,0.5187323330444242,0.3073363667062717,-0.7830516528143479,-0.10098769815734342,-0.4345926434343008,-0.8214353380260118,-0.24917771060176713,0.7838944903796791,-0.7550738079750579,-1.0320575948792698,-0.20725606808296695,-0.9173783057849044,-0.924985427748525,0.3071569010567325,0.15494248212668035,-0.7419335099937248,0.5107412020017951,-0.35877676379236373,-0.10311671503352468,2.2821171984858286,-0.06302029180777734,-0.08940701730967816,-1.921552960238895,1.6782125376773886,12.162643087602838,0.35295914559609776,1.4256199590740906
-0.5566594882835167,-0.603922730669348,0.7817293467436056,0.5624777708342823,-0.5659427655846517,-0.5272181024379635,-0.2938680783741035,-0.32777787044449713,1.2330698527332307,1.1647178793756994,-0.7830516528143479,-0.10098769815734342,0.23008409781999356,1.0841905847105,-0.24917771060176713,0.7838944903796791,-0.7550738079750579,-1.0320575948792698,-0.20725606808296695,-0.9173783057849044,0.6184128087567018,0.3071569010567325,0.6289483804016464,1.1336368491881341,1.548033333965,-0.35877676379236373,-0.10311671503352468,-0.28530572419622374,-0.06302029180777734,-0.08940701730967816,-1.1847669661932283,1.6782125376773886,12.373703486914124,0.3908586111549084,1.4469126515065498
0.0702166476307697,-0.33602993341374077,0.9139810348294518,0.7062917155573214,-0.5659427655846517,1.2637952774382488,-0.2938680783741035,0.9895066719310182,-0.1298407800698572,-0.335699767795799,1.0283576886259886,-0.10098769815734342,0.6019865601884677,-0.8214353380260118,-0.24917771060176713,0.7838944903796791,1.2344641932541862,0.17606416021312354,-0.20725606808296695,0.35410629021782464,0.6184128087567018,0.3071569010567325,-0.14247298345761203,0.3659983477508333,0.18473510338478782,-0.35877676379236373,-0.10311671503352468,-0.28530572419622374,-0.06302029180777734,-0.08940701730967816,-0.07958797512472818,1.6782125376773886,12.14950229404178,0.14898686791720087,1.3422416864125128
